created_at,customer_id,transaction_id,session_id,product_metadata,payment_method,payment_status,promo_amount,promo_code,shipment_fee,shipment_location_lat,shipment_location_long,total_amount,clear_payment
2022-12-23T01:53:24.896Z,98455,5ed46d66-f8bd-495e-ad6a-4aae749f7d1c,3c6e4043-d899-44e9-babf-8b88b57da83c,"[{'product_id': 18216, 'quantity': 1, 'item_price': 451718}, {'product_id': 22137, 'quantity': 1, 'item_price': 418776}, {'product_id': 59245, 'quantity': 1, 'item_price': 326052}, {'product_id': 10622, 'quantity': 1, 'item_price': 219949}]",Debit Card,Success,0,,10000,-7.82011327911692,110.342056417355,1426495,1
2021-01-27T18:21:44.824Z,6723,537946ba-4fa0-4f45-8956-4592d9e2b949,3c6ea011-55a2-430a-a3e3-b22621804499,"[{'product_id': 56280, 'quantity': 1, 'item_price': 511491}]",Gopay,Success,3283,LIBURDONG,0,-6.80891748691772,111.136800769231,508208,1
2022-04-03T16:07:00.038Z,77848,22955e97-f04f-4b65-b78d-d491afbd05ac,3c75c4b6-7faa-46e3-bf70-b58f1e51cb15,"[{'product_id': 2693, 'quantity': 1, 'item_price': 118637}]",Credit Card,Success,0,,10000,-3.95652654132381,115.069136585452,128637,1
2022-03-08T02:46:12.913Z,84557,4685177f-e58e-4ba0-bbec-0175307127b3,3cbcea96-c0f3-487f-826f-e09b2f4fedee,"[{'product_id': 15262, 'quantity': 1, 'item_price': 140592}]",Credit Card,Success,0,,10000,-6.13847865312322,106.770414134144,150592,1
2021-12-29T18:03:46.965Z,24208,ea1d4add-8bb9-4fc0-bbed-157e1cdced3c,3cc8fe41-1e1f-4f2b-823f-5746f2d0901d,"[{'product_id': 32073, 'quantity': 1, 'item_price': 112525}]",OVO,Success,0,,10000,-0.224450707774341,110.078627095963,122525,1
2023-12-23T00:05:48.437Z,13665,ff3149c7-0f9f-4262-95f9-e8d5dd165f20,3cd13fa8-5ea2-41a0-b744-0032e34342e5,"[{'product_id': 5735, 'quantity': 1, 'item_price': 433846}]",Gopay,Success,0,,0,-1.13221473860059,98.8265552366757,433846,1
2020-11-29T14:23:59.807Z,84842,3fff4e54-3a39-4046-a3e0-98db00545a61,e465bb8c-3f06-4a04-af9e-e81faec9e58a,"[{'product_id': 19311, 'quantity': 1, 'item_price': 531927}]",Debit Card,Success,4056,XX2022,10000,3.26106100473121,99.4892591847836,537871,1
2022-01-31T14:59:05.592Z,81578,1904a946-4c9d-441c-9472-cc9ceaa041e0,f501c564-13cb-422f-b25b-984fdbe74156,"[{'product_id': 25706, 'quantity': 1, 'item_price': 209067}]",LinkAja,Success,3502,XX2022,10000,-6.15865751540047,106.898724146181,215565,1
2021-01-10T09:02:37.634Z,73500,8d3ce081-0e78-4fc9-a025-1e10fb5902d9,f8b7c181-8091-44ec-af5f-599fa3e82a67,"[{'product_id': 11119, 'quantity': 1, 'item_price': 203990}]",Gopay,Success,0,,0,-6.16995833528818,106.897045431069,203990,1
2023-10-16T18:43:05.780Z,22390,f33c9579-a212-46f7-aafd-11e9ad8b1bc7,07d3cabc-3b9f-4975-8ee8-b0879c7e40d5,"[{'product_id': 51041, 'quantity': 1, 'item_price': 157068}]",Gopay,Success,0,,0,1.21548787094192,109.085584752801,157068,1
2023-06-01T02:42:05.787Z,8213,a32ea35a-9729-4ad4-a1ff-13a09645dac6,07e1748f-1cb6-4ffa-bd39-0f65cb81dd1a,"[{'product_id': 35425, 'quantity': 1, 'item_price': 164460}]",OVO,Success,0,,0,-3.25348609755946,127.885124233654,164460,1
2023-12-06T22:52:54.465Z,11802,a4352c2a-f74c-4f53-8625-d9e5e11c7a37,0d0d94cc-147a-430d-9d11-b7cdb354c36a,"[{'product_id': 56995, 'quantity': 1, 'item_price': 173524}]",Debit Card,Success,4780,BUYMORE,10000,-7.38511616290111,106.502420656872,178744,1
2019-12-21T01:54:12.376Z,1304,e6deebd6-2b75-4e1d-8808-ebd1243e0adc,717540fa-c1d4-4300-9ad1-28c9ef7b9f5b,"[{'product_id': 46875, 'quantity': 1, 'item_price': 327182}]",Credit Card,Success,6230,XX2022,10000,-7.39687924277205,107.481789882339,330952,1
2023-02-01T02:43:50.817Z,48911,e74b7e86-03ac-47b5-ac99-b83ebebc975d,3cedbd69-1f49-4849-9b98-be1c0d8dc051,"[{'product_id': 44293, 'quantity': 1, 'item_price': 250839}]",Gopay,Success,7005,BUYMORE,10000,-0.582004510027085,114.225308819781,253834,1
2023-11-28T03:07:21.685Z,5067,e75ba024-7697-4df6-9a04-89bdbbbb48d7,3ceed0bc-714f-4788-974c-af4c48ad6422,"[{'product_id': 14542, 'quantity': 1, 'item_price': 204655}]",Credit Card,Success,2381,LIBURDONG,10000,-6.64986590981527,106.62472873234,212274,1
2022-07-20T01:17:50.613Z,19324,c9a0cc7a-8238-4303-9e28-e8f81456e070,3d0225ce-afbd-4655-b207-bf7a347cfb81,"[{'product_id': 36486, 'quantity': 1, 'item_price': 214507}]",OVO,Success,0,,10000,-6.27571036806721,106.775341746217,224507,1
2022-09-21T00:01:57.598Z,90901,a127a3ee-7a69-4c9c-8dbe-dbe656434be2,3d29f64c-9ae9-4f9a-a3ef-58363e25eadb,"[{'product_id': 48093, 'quantity': 1, 'item_price': 240821}]",LinkAja,Success,0,,10000,-2.35684368027139,112.483109908986,250821,1
2019-01-21T03:21:46.995Z,29496,80e79855-5ef6-45c9-810b-c52405aee0b0,3d357bda-b7f1-4dae-a987-3e55ff12548c,"[{'product_id': 6283, 'quantity': 1, 'item_price': 206242}]",Debit Card,Success,0,,10000,-7.43848692277621,112.376945849965,216242,1
2023-06-11T10:47:01.235Z,64006,5311ce55-42d1-4945-87e8-616573749ba4,3d486063-24e8-4052-b234-4c3575aefbd2,"[{'product_id': 11778, 'quantity': 2, 'item_price': 281470}]",OVO,Success,3901,XX2022,10000,-3.9662066606476,131.39626480644,569039,1
2021-06-01T13:33:27.671Z,41744,225997a1-f63d-4373-a697-cf88ca2046c3,3d5307ad-26be-4da8-9e1d-806a94b3a760,"[{'product_id': 14488, 'quantity': 1, 'item_price': 207383}]",OVO,Success,0,,25000,-7.27388004662582,110.196486572576,232383,1
2022-12-17T05:36:51.459Z,11767,ee9445bb-fae3-4333-9f08-e48e4ac2909f,3d89ba82-56e7-4b25-bc0a-6fb1fbc7884d,"[{'product_id': 40554, 'quantity': 1, 'item_price': 170154}]",Debit Card,Success,0,,10000,-6.16653743822372,106.777324891104,180154,1
2023-11-27T00:16:24.971Z,38588,88098808-03dd-492c-a1ab-6edc903449b3,3d9cf7c3-2c5e-43a0-a6b7-7657b67c5e35,"[{'product_id': 4011, 'quantity': 1, 'item_price': 361151}]",Gopay,Success,0,,10000,-6.94780465854779,112.403012811533,371151,1
2022-12-27T05:04:27.857Z,59913,81914f7f-56f1-4e5e-be30-df9c858fc856,3da24dee-aaed-496d-8846-f2d60780ffe9,"[{'product_id': 34575, 'quantity': 1, 'item_price': 184214}, {'product_id': 38006, 'quantity': 1, 'item_price': 194056}, {'product_id': 19223, 'quantity': 1, 'item_price': 175510}, {'product_id': 25139, 'quantity': 1, 'item_price': 275657}]",Gopay,Success,0,,10000,-6.20810896764825,106.809775595069,839437,1
2019-08-17T22:02:38.709Z,26571,f1a5182e-3022-4c94-8b80-93430042d296,3db53026-aaf4-4374-b704-778f682b9830,"[{'product_id': 31845, 'quantity': 1, 'item_price': 135585}]",OVO,Success,4490,BUYMORE,10000,-2.29580635310093,115.525877215968,141095,1
2022-08-20T13:51:17.073Z,24320,5c5d1156-098c-4228-8e14-ca7843b95011,179ad0e0-17c4-47b5-9e6c-87811442a6ec,"[{'product_id': 32245, 'quantity': 1, 'item_price': 356387}]",LinkAja,Success,0,,15000,-7.03524429368447,112.998373229058,371387,1
2020-07-23T01:04:00.487Z,26029,4fff2f5e-f1d4-4327-ab13-e53f1bb036d8,17ab5d5d-ad8b-496a-af9c-f07babd0e2b8,"[{'product_id': 35801, 'quantity': 2, 'item_price': 165939}]",Gopay,Success,0,,10000,-7.0921239973693,110.563584285136,341878,1
2021-12-01T05:41:19.170Z,60609,bab76fdd-28f2-4e28-ac2a-287defcd4205,17b0f782-8473-4957-9a79-66fa5e3353fb,"[{'product_id': 46706, 'quantity': 1, 'item_price': 468492}]",Credit Card,Success,1598,WEEKENDSERU,0,-3.42055389205477,136.171069404392,466894,1
2023-09-10T07:36:42.835Z,17579,48ec8f3c-5d2d-4eab-9851-e8c116213f99,3dd58a12-f799-4306-be3d-41fa9b76c499,"[{'product_id': 47020, 'quantity': 1, 'item_price': 205627}]",Credit Card,Success,0,,10000,-7.831684864767,111.608705029153,215627,1
2023-04-19T02:48:22.341Z,35627,cdc3767b-ae7e-448f-9877-bcaba21b217c,3dd93263-9dad-4f8d-9e21-f5b63932bf8f,"[{'product_id': 25935, 'quantity': 1, 'item_price': 442506}]",Debit Card,Success,0,,10000,-6.25578015109885,106.777698346651,452506,1
2023-11-16T09:20:19.270Z,66463,5a98c6e4-60fe-4002-815b-7ab6d71c1138,3e0d2369-8779-4bb8-aebd-9dee5240f8ff,"[{'product_id': 36235, 'quantity': 1, 'item_price': 249843}, {'product_id': 13882, 'quantity': 1, 'item_price': 69314}]",Gopay,Success,0,,0,-8.1328779553174,110.767135352935,319157,1
2023-03-05T11:48:30.118Z,77007,6e983160-77f2-413b-8311-ed62d66419a5,3e159185-6ebc-4aaf-a105-acce5a71aaca,"[{'product_id': 27947, 'quantity': 1, 'item_price': 41992}]",Gopay,Success,0,,5000,-5.23501143469839,138.082142389152,46992,1
2023-07-25T08:52:18.703Z,47247,6920c4f6-341b-4df6-914f-e109b6228f35,3e1caaeb-e357-4530-ac3a-178c3057f1ff,"[{'product_id': 13846, 'quantity': 3, 'item_price': 173190}]",Credit Card,Success,0,,0,-6.14302066154001,106.81972172027,519570,1
2020-08-01T15:04:53.235Z,71817,19983854-09bf-439b-ac2b-7c847e61ae0f,3e474475-dcb8-4b77-b036-584afd63d6c6,"[{'product_id': 7412, 'quantity': 1, 'item_price': 202643}]",OVO,Success,0,,0,-7.86322811251207,110.186718015784,202643,1
2021-11-20T02:28:47.366Z,48015,c2ad3724-7127-4753-b461-b21fbba819d2,3e7ca5f0-8712-4f5f-9717-205b87843ee6,"[{'product_id': 15876, 'quantity': 1, 'item_price': 322960}]",Gopay,Success,0,,0,2.19171106358964,117.055849649618,322960,1
2023-12-22T19:52:39.158Z,83199,e5f028d0-b6b8-4cfb-a1b7-1fe3e617bf35,17b557ab-0bb2-4f15-a96f-8fff7d60ee5c,"[{'product_id': 35079, 'quantity': 1, 'item_price': 146413}, {'product_id': 26239, 'quantity': 1, 'item_price': 226169}]",LinkAja,Success,0,,0,-6.1576806136535,106.750792717591,372582,1
2022-11-15T17:29:58.971Z,38588,90509110-a66f-4c1e-941a-849b519c3997,17b91879-9b16-489f-a72c-069f24ef7619,"[{'product_id': 7206, 'quantity': 1, 'item_price': 292273}]",Gopay,Success,0,,10000,-8.02402599916125,110.380220486142,302273,1
2023-11-28T05:03:12.677Z,37163,8af448f4-7725-4f1b-bda3-06eaef656555,1b17ab19-ecae-4747-9619-b7965e31e73c,"[{'product_id': 36948, 'quantity': 1, 'item_price': 386539}]",OVO,Success,0,,50000,-7.35610593134287,108.745229982298,436539,1
2022-03-14T04:13:53.760Z,81342,a6b44ea9-95c2-4017-94f9-d8448501a643,1b22ca57-5ccb-4266-9186-1e5da889d20b,"[{'product_id': 16636, 'quantity': 1, 'item_price': 186578}]",Gopay,Success,5878,WEEKENDSERU,0,-6.50645574601478,106.635146905521,180700,1
2023-01-19T04:17:17.044Z,57209,7a3a071f-524e-4b61-aa18-02393fb003ff,2b5d16d1-4df7-48ad-82ac-ff9c30eb8450,"[{'product_id': 46431, 'quantity': 1, 'item_price': 309648}]",Gopay,Success,2773,BUYMORE,0,-3.75717162385612,115.285235067691,306875,1
2021-07-23T19:15:36.602Z,21825,d7d9128a-3f6e-457d-b452-a3c9d4f20074,2fcca2ec-64ae-4d98-ab86-68a2117be426,"[{'product_id': 23105, 'quantity': 2, 'item_price': 420855}]",Credit Card,Success,0,,10000,-6.48455387186603,106.685778850614,851710,1
2019-05-17T02:56:31.294Z,76094,9963fe45-ee87-43af-8fe0-4c7b139cab50,2fd18ad9-d07e-427c-80ee-c3135785d4fc,"[{'product_id': 8348, 'quantity': 1, 'item_price': 162275}]",Debit Card,Success,4144,XX2022,10000,-6.23398325367655,106.8306843333,168131,1
2023-11-26T21:36:34.539Z,87840,6caa7551-873a-41ab-bff8-fdd6907a8848,34aa3282-bb0d-4463-9b80-ff735fd658ab,"[{'product_id': 33766, 'quantity': 1, 'item_price': 160495}]",LinkAja,Success,0,,10000,-7.38775493724706,112.705550142046,170495,1
2022-01-07T17:17:35.262Z,22496,7f03203c-4886-4e1e-923f-bed570961b0f,34ab9198-0312-447c-a38b-4a996e3c4ff0,"[{'product_id': 47005, 'quantity': 1, 'item_price': 360803}]",OVO,Success,6800,AZ2022,10000,-6.27673755464778,106.762600589598,364003,1
2022-05-28T12:37:56.822Z,59659,80552193-a6cc-40c1-ac3f-bd740a613e90,3eddbfbe-1ff8-4b7e-bcbc-ad8c0646f76b,"[{'product_id': 17569, 'quantity': 10, 'item_price': 171705}]",Credit Card,Success,3423,BUYMORE,0,-4.61110097200029,121.937075694647,1713627,1
2021-09-17T00:20:42.008Z,28434,9c02f2e9-f44c-480c-a28d-70061b569964,3ee7a242-e483-4786-b873-0c0a49e93478,"[{'product_id': 31323, 'quantity': 1, 'item_price': 297557}]",Gopay,Success,4998,XX2022,10000,-4.17488896830544,105.498636923939,302559,1
2023-12-22T21:00:12.261Z,32943,8b2608a2-99d7-4750-957e-05495f232585,3ee89813-29e5-49b9-89db-39edb656e0a0,"[{'product_id': 28395, 'quantity': 1, 'item_price': 430924}, {'product_id': 48592, 'quantity': 1, 'item_price': 359292}]",Debit Card,Success,0,,0,-7.57901875774152,108.871599573085,790216,1
2023-01-10T08:59:05.103Z,27016,2c6a767b-9a39-4f94-a692-2872a2370d22,3efba9a5-4efa-4459-9a4d-97bcc42ff3ff,"[{'product_id': 1790, 'quantity': 1, 'item_price': 169139}]",Credit Card,Success,0,,0,2.22496341434694,98.5417826126653,169139,1
2021-08-31T17:27:35.877Z,55508,cb148993-313b-40b7-955f-66f882fdeef9,3f09d021-79fe-4115-bc2d-ec4a528d72d8,"[{'product_id': 6677, 'quantity': 1, 'item_price': 105621}]",Debit Card,Success,0,,50000,0.586414673909102,112.216911914807,155621,1
2020-03-14T02:09:06.205Z,45174,3e62068a-baac-4286-af3b-249f2a0d51fb,3f0c162d-edce-4899-b599-1b1d21d26c84,"[{'product_id': 30912, 'quantity': 1, 'item_price': 278597}]",Debit Card,Success,0,,5000,-6.33908179728391,106.860577822381,283597,1
2020-09-20T06:38:45.727Z,10529,dfbdb595-ff91-420c-9097-3afe0238b819,3f10cf2b-da6c-46fd-8805-463b8bdbd613,"[{'product_id': 9422, 'quantity': 1, 'item_price': 211536}]",Credit Card,Success,2971,AZ2022,0,-8.17706035430697,112.849594512173,208565,1
2023-11-28T20:51:45.086Z,2971,9576cb61-021d-43bf-b252-61151e127e87,3f1e96d3-eeed-424d-8705-2607809a3f4a,"[{'product_id': 20463, 'quantity': 2, 'item_price': 155007}]",Credit Card,Success,5850,WEEKENDSERU,10000,-2.34047069821031,116.3125736734,314164,1
2023-07-16T22:31:01.422Z,28439,1f489c44-5ca7-4503-b69b-62fbd89b2942,3f392c86-9c17-471c-8a27-fe2fb01a6a29,"[{'product_id': 53637, 'quantity': 1, 'item_price': 133159}]",LinkAja,Success,0,,10000,-1.68479667440245,115.561461918498,143159,1
2020-12-30T01:20:08.621Z,71281,b550457c-caf6-49fe-84e7-03a5915eea78,3cdfd696-977a-452e-89b5-dbe2d19b7873,"[{'product_id': 54081, 'quantity': 1, 'item_price': 252421}]",Credit Card,Success,2885,WEEKENDSERU,10000,-6.09919258756174,106.693231522025,259536,1
2021-04-05T15:21:05.874Z,12565,877c2467-c1ac-4c3f-8787-819a3b4c7a37,3cf32890-3afe-439f-97b6-9247486122b6,"[{'product_id': 44978, 'quantity': 1, 'item_price': 298494}]",Debit Card,Success,4411,AZ2022,10000,-7.26086416333197,106.654631817759,304083,1
2023-04-03T09:04:21.704Z,95163,c28eef68-9a8b-438f-ba0a-ab166723466a,3e4bf861-a291-4534-8742-13847c4a7f2e,"[{'product_id': 46022, 'quantity': 1, 'item_price': 150654}]",Debit Card,Success,2350,WEEKENDSERU,15000,-5.41767583318896,104.717854370492,163304,1
2021-02-12T19:48:19.276Z,74433,2882d5ad-1c2d-4447-8376-b6b9ed1a6ddd,3e6b3e49-36b8-4304-a4de-5730167ab612,"[{'product_id': 21467, 'quantity': 1, 'item_price': 356195}]",Gopay,Success,0,,15000,-5.1979209418432,123.078163528809,371195,1
2023-06-22T23:20:59.410Z,85308,4a806904-3ece-489b-a8e0-37cb4ac4a564,4529d5cc-f526-4505-bd2d-2f746d192d29,"[{'product_id': 19861, 'quantity': 1, 'item_price': 377207}]",Gopay,Success,4517,AZ2022,10000,-3.89694464907195,114.969599145921,382690,1
2019-09-21T09:18:01.659Z,30902,5e3f3f97-aea6-4b71-bf48-01253e04a7dd,4532bed0-d358-41ed-85ce-daa8c128fd1b,"[{'product_id': 57855, 'quantity': 1, 'item_price': 163539}, {'product_id': 57050, 'quantity': 1, 'item_price': 411340}]",Credit Card,Success,6053,BUYMORE,10000,-6.21836960092399,106.888089111643,578826,1
2020-05-16T02:38:31.607Z,65610,0584f176-3119-4766-aaf0-71b6db8cc2c6,453f9994-a1d1-4ac4-b0d1-fd02bcc92b1e,"[{'product_id': 38143, 'quantity': 1, 'item_price': 177764}]",OVO,Success,0,,10000,-2.36770236959297,116.281361987548,187764,1
2023-10-03T03:54:04.871Z,13165,0ee363d6-db9d-4e58-943f-296f100caf96,45516cb9-c0c1-42ba-985e-7b40ba5a0804,"[{'product_id': 43629, 'quantity': 1, 'item_price': 152337}, {'product_id': 50958, 'quantity': 1, 'item_price': 109315}]",Credit Card,Success,5359,WEEKENDSERU,10000,-7.83296579890946,110.109602615708,266293,1
2023-02-13T21:55:28.833Z,76126,f1a2fba3-120e-4c98-9b0b-e8c556032ca5,3f659913-49ee-49e5-a46e-edc90b152d1b,"[{'product_id': 59120, 'quantity': 1, 'item_price': 257404}]",Credit Card,Success,0,,50000,-7.41433814517837,109.333879402964,307404,1
2022-09-02T02:20:39.879Z,21873,fb2039f6-826b-42b4-92b5-42b380a184d2,3fadc5b5-1df1-4698-a926-5b718475faf9,"[{'product_id': 15572, 'quantity': 2, 'item_price': 489608}]",Credit Card,Success,0,,15000,-5.51376902016117,134.538723859547,994216,1
2023-01-25T23:03:41.201Z,16394,882c1feb-5bb9-48fe-a3b5-6de76d7103e6,3fb218c7-8f14-41c4-bcd7-c40cbc06d443,"[{'product_id': 19571, 'quantity': 1, 'item_price': 86127}]",Gopay,Success,0,,25000,0.933129829501791,104.620416038278,111127,1
2023-09-14T17:46:57.389Z,41658,2a53f8fd-eb0d-42ac-a7de-0e22c532c746,3fc2139c-cf44-448c-aca3-6286b48449d3,"[{'product_id': 56675, 'quantity': 1, 'item_price': 409518}]",Credit Card,Success,6644,AZ2022,10000,0.644728568887331,123.988571054446,412874,1
2023-03-19T11:37:23.961Z,97672,97e201c7-5107-4239-81f2-ef9e35b93f50,3fc57970-21e6-4a69-8aeb-b15969e5a1f7,"[{'product_id': 38659, 'quantity': 1, 'item_price': 93293}]",Credit Card,Success,4925,AZ2022,10000,-6.31634990462408,106.91656573822,98368,1
2023-09-11T17:22:02.700Z,65062,5963054a-bfec-4161-b257-6d554d27b6ec,3fe399ec-8cd1-4d2f-9902-954caf780606,"[{'product_id': 38680, 'quantity': 1, 'item_price': 322109}]",Debit Card,Success,0,,10000,-7.83645034042463,112.82880481207,332109,1
2021-12-06T10:52:42.408Z,55146,62d3c696-3b5d-4145-aa41-e9490d607f7e,3ffa7596-f24c-41d4-ad74-62d46adf0d6e,"[{'product_id': 52896, 'quantity': 9, 'item_price': 275502}]",Debit Card,Success,3341,AZ2022,10000,-3.48118114056978,138.174582235768,2486177,1
2021-03-09T22:39:15.468Z,4321,bc3b2c57-d0f3-4c28-bd5c-91d171ca4285,40117373-676f-4033-b3c5-fa8ea5053321,"[{'product_id': 24701, 'quantity': 1, 'item_price': 153088}]",Credit Card,Success,3142,LIBURDONG,10000,-6.23232306001005,106.7483428166,159946,1
2020-10-15T12:12:18.546Z,78711,8bd3539a-131b-41df-ad46-ba8d71d1569d,40118b08-25a8-4555-b779-2a5fcd25bb4e,"[{'product_id': 45035, 'quantity': 1, 'item_price': 149896}]",Gopay,Success,0,,5000,1.37709830075408,97.2471818473588,154896,1
2020-03-10T23:18:08.595Z,41120,b59e78aa-de23-4813-8c47-0493786fc4f8,5c6047ab-9bb4-490d-8864-a2ca1b1827a8,"[{'product_id': 11445, 'quantity': 1, 'item_price': 172782}]",LinkAja,Success,3335,LIBURDONG,0,-6.55725837610588,107.494524374003,169447,1
2023-04-21T08:41:37.213Z,85658,db4180f9-062f-4100-9b4f-d4f8b40a5a00,5c7fd0b7-0c2e-48bf-9f64-1ab39724be7a,"[{'product_id': 56276, 'quantity': 1, 'item_price': 269787}]",Gopay,Success,0,,10000,-8.22253524137204,113.337769459612,279787,1
2022-12-21T09:35:48.088Z,14267,105e3e45-a4a5-47e8-92ef-ffee8c927470,64b8a0f8-136f-471e-a866-29b5d9c54d21,"[{'product_id': 4389, 'quantity': 1, 'item_price': 288998}]",Debit Card,Success,0,,5000,-6.20276070610738,106.938134780509,293998,1
2022-01-10T22:36:06.122Z,18035,2e39a64b-04e1-457b-81f0-712a920ac71a,64ccd986-67ad-4c39-8628-771f0b5c194a,"[{'product_id': 2328, 'quantity': 1, 'item_price': 54897}, {'product_id': 26533, 'quantity': 1, 'item_price': 69623}]",OVO,Success,8009,AZ2022,25000,-2.1226878307158,133.083047465348,141511,1
2023-02-25T22:44:55.240Z,97159,e8e9afed-1bd9-46a9-9d37-406d86d092d7,64ee5101-097e-4d44-8cdd-de2b9533fa2b,"[{'product_id': 6198, 'quantity': 1, 'item_price': 289462}, {'product_id': 58005, 'quantity': 1, 'item_price': 162390}, {'product_id': 57107, 'quantity': 1, 'item_price': 139622}, {'product_id': 13470, 'quantity': 1, 'item_price': 182081}, {'product_id': 11571, 'quantity': 1, 'item_price': 160389}, {'product_id': 14015, 'quantity': 1, 'item_price': 292834}, {'product_id': 59015, 'quantity': 1, 'item_price': 175216}]",OVO,Success,0,,10000,-2.82123961464705,134.578274361159,1411994,1
2020-06-12T01:57:10.434Z,27973,d12a12a9-d832-4895-a8a7-6e6eaf8d0a73,72204c06-571f-45bb-98b9-cd5f8d81dc9c,"[{'product_id': 7363, 'quantity': 1, 'item_price': 191512}, {'product_id': 12143, 'quantity': 1, 'item_price': 69400}]",Credit Card,Success,0,,0,-0.814220735919896,110.510908263226,260912,1
2023-10-14T20:57:26.050Z,34690,030fb4e3-dcdd-4063-b149-da741bc0dfd5,4ea05e74-dd7e-42e8-a888-09843b745fd4,"[{'product_id': 3612, 'quantity': 1, 'item_price': 352093}]",Credit Card,Fail,0,,0,-6.20675533245175,106.759774630749,352093,0
2020-07-17T18:04:48.334Z,92397,6b58dfb6-f552-429f-b617-e38268c550f2,403ba4f7-ce5d-4a82-881d-8350fc30c7fd,"[{'product_id': 25022, 'quantity': 1, 'item_price': 115229}]",OVO,Success,0,,0,-7.58556607745738,110.406553015008,115229,1
2023-09-07T16:06:59.700Z,32551,7cf0ec36-8439-4fc5-973d-4b30876967b5,404135f8-f4af-42e4-9abc-d1bed5603e5c,"[{'product_id': 25556, 'quantity': 1, 'item_price': 134653}]",Gopay,Success,0,,10000,-6.17157420788146,106.783326178432,144653,1
2021-06-11T10:48:09.570Z,63401,877ae90b-e6ab-4143-b7d4-251635a3bda7,404a7850-491c-45a2-933b-ec5489898ea0,"[{'product_id': 38642, 'quantity': 1, 'item_price': 145713}]",Credit Card,Success,0,,10000,-8.75183396708363,121.387874535985,155713,1
2022-05-08T19:53:31.245Z,15564,e5a067a9-ad0d-4744-842c-ddffecbd027f,40520b77-fe39-428e-a869-e4bac62a0416,"[{'product_id': 59547, 'quantity': 2, 'item_price': 205147}, {'product_id': 34100, 'quantity': 1, 'item_price': 196400}]",LinkAja,Success,0,,10000,-7.61951210765627,126.583908719306,616694,1
2021-06-06T00:30:17.724Z,10688,597ee96d-a953-4c8c-ad00-a5bbd73961e9,4073b325-d073-4dd5-9b78-3a90626bbb1a,"[{'product_id': 7276, 'quantity': 1, 'item_price': 219031}]",Credit Card,Success,0,,25000,-6.11348496288688,106.805275428354,244031,1
2021-06-20T05:04:54.658Z,72659,5eab2e9a-b323-493f-b099-4b2f6f67921f,4079e7f0-062d-483c-b7a5-bcb9e540d7e5,"[{'product_id': 27935, 'quantity': 1, 'item_price': 288387}]",OVO,Success,0,,25000,-7.92161288141686,114.242458068676,313387,1
2022-08-06T15:43:11.536Z,81701,f3e75393-c66c-4ab4-8ffc-9f9fcef8231c,4094dd12-6ffa-436a-b8e0-d0d9369da338,"[{'product_id': 13230, 'quantity': 1, 'item_price': 242370}]",Credit Card,Success,0,,15000,-7.27400221480869,108.127277234851,257370,1
2021-02-10T02:00:08.468Z,44232,9b869900-ce80-4098-adf1-e53ee5098feb,40af8bcf-766a-4b17-b404-2180b0cbd20a,"[{'product_id': 29042, 'quantity': 1, 'item_price': 142733}]",Debit Card,Success,0,,0,-3.21620846669044,130.295515789208,142733,1
2021-04-29T14:17:50.946Z,99770,e21482ed-abb0-4736-8a75-4950f851b5f8,40c9603a-003c-4db7-88d2-543cd2982442,"[{'product_id': 48607, 'quantity': 1, 'item_price': 396685}]",Gopay,Success,0,,10000,-6.30018129067565,106.8531765429,406685,1
2023-12-14T01:13:02.650Z,6560,5bd69224-2323-4dce-9351-0a58d53fe60d,4ea33b23-68ed-4901-907d-79a4ac49e541,"[{'product_id': 3131, 'quantity': 5, 'item_price': 115961}]",Debit Card,Fail,0,,10000,-1.41750474864026,115.618647829907,589805,0
2022-09-25T05:56:58.215Z,25569,6098f7e2-bfc4-42f8-8fba-8549cb633cde,40ef8608-80d9-4161-a70a-b851da8ab6eb,"[{'product_id': 31292, 'quantity': 1, 'item_price': 133425}]",Gopay,Success,0,,0,-7.03390887941323,110.713213000901,133425,1
2020-09-23T20:13:30.751Z,28911,17c217a7-cf23-4f59-980c-5e1166475dfb,411c8d8d-f3cc-496f-b4ca-e7228e9bbe71,"[{'product_id': 11905, 'quantity': 1, 'item_price': 149669}]",Credit Card,Success,5124,WEEKENDSERU,10000,-5.07515218420838,103.922489611557,154545,1
2023-02-24T14:40:17.955Z,15602,bcd90906-99e4-4a78-9ac9-6e7ffa74759e,412b3b2c-78aa-41c0-ad8b-7134664bfb20,"[{'product_id': 17490, 'quantity': 1, 'item_price': 86024}]",Credit Card,Success,0,,10000,-6.36393600032777,106.897219256405,96024,1
2023-10-01T22:35:50.634Z,70340,70876a2c-2b92-4bb6-8b8e-0d6e106f915c,413d7392-b605-4ff6-850b-077ccd90cea9,"[{'product_id': 12831, 'quantity': 1, 'item_price': 435579}]",Gopay,Success,0,,15000,-0.442392569976189,114.909964170372,450579,1
2021-08-05T11:07:41.551Z,70147,bd918512-efd4-474e-aade-f8fd0bc94810,4144491c-7001-4884-95d1-cd0ed3a6106e,"[{'product_id': 9391, 'quantity': 1, 'item_price': 360151}]",OVO,Success,0,,10000,-6.15915859230679,106.746231006031,370151,1
